height,txhash,code,gas_wanted,gas_used,timestamp,@type,poolId,sender,shares,token0_denom,token0_amount,token1_denom,token1_amount
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,2CD6F34B64DDA23F14AFC3D709A2DD75148344A4821E4C14EF6D871EC3E620BA,0,240000,104428,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,205154146590666375939,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,67173274997,uosmo,3428140
4708865,7924437D4D2F48B157E3FD11FCAA41FFACF2CEA4C5DDBA13A31D23229011986B,0,240000,123108,2022-06-07T19:32:42Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1dedpa2xuf7gs8rkzula44ry8fql9jerjc2csgu,1095716999482002208,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,115203217320632817,uosmo,229252
4708866,ECE22A7A15F187688C229A26566E7C9303EDB87C54A65D268EAA6C6B95273C09,0,500000,156225,2022-06-07T19:32:48Z,/osmosis.gamm.v1beta1.MsgJoinPool,1,osmo1d6z386l0prh50lh6ju9harvx6hzq400h3jzztf,66018947354653529179,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,916211,uosmo,7174914
4708867,25079FADF4395B1179330B5EB36DD41EA7D58901CB19A2D72F4C439163D54B05,0,250000,76280,2022-06-07T19:32:54Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1ay86636pznjkrf55lvmmu9tqz4qafm7t0pptu4,121532575857830,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,25556253,uosmo,718469
4708872,9FC57799B977AA6CACDD48A41120D69EE272C8687ACE35BEC1AC3ADFDAF76705,0,1000000,594054,2022-06-07T19:33:26Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,322790476670048760,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1676313,uosmo,1483446
4708872,9FC57799B977AA6CACDD48A41120D69EE272C8687ACE35BEC1AC3ADFDAF76705,0,1000000,594054,2022-06-07T19:33:26Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,322790476670048760,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1676313,uosmo,1483446
4708872,05D63C82B776FBC1CF5FE5CC4FE3E4B279D13885D01EC2BBB396A1FB3114E731,0,450000,107887,2022-06-07T19:33:26Z,/osmosis.gamm.v1beta1.MsgJoinPool,1,osmo1t9dgymsxux9266fcmswlj288lh4u4hcq0xwqga,58934587677008213507,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,817892,uosmo,6405002
4708874,8CC7AAC45A66E266EE8F1084FFE59A00DD03E91380F8441FCF4AF413C32E9E14,0,500000,61498,2022-06-07T19:33:38Z,/osmosis.gamm.v1beta1.MsgExitPool,730,osmo1ymvkf7cm8ls4pn0wcx4avcludmu6udrlmlyje4,2210227125590110917,ibc/57AA1A70A4BC9769C525EBF6386F7A21536E04A79D62E1981EFCEF9428EBB205,1941804,uosmo,4586783
4708874,8CC7AAC45A66E266EE8F1084FFE59A00DD03E91380F8441FCF4AF413C32E9E14,0,500000,61498,2022-06-07T19:33:38Z,/osmosis.gamm.v1beta1.MsgExitPool,730,osmo1ymvkf7cm8ls4pn0wcx4avcludmu6udrlmlyje4,2210227125590110917,ibc/57AA1A70A4BC9769C525EBF6386F7A21536E04A79D62E1981EFCEF9428EBB205,1941804,uosmo,4586783
4708879,8CE0C3B1F4E396786D4FCA0AA0C04906B9ECCCF64ED5E0FC7238F53A7CC78BBB,0,500000,162356,2022-06-07T19:34:09Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1azes8zlagztlwps95mplm39vwpld08d4g7kand,174863697425054800,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4941,uosmo,1318835
4708880,A469FB57D4FAEE91747A0A50A3647164DCA8C6C67F7B19F1DBD5976B8688EB78,0,500000,153931,2022-06-07T19:34:15Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo15zncaaa5anrkskn0mnmp3ggq496vyxxf89jedl,207953499589428958,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,5877,uosmo,1568400
4708884,90797A6565A2113D33CE15BC9F29A6A4347EBC4B1CE1844BB580525CCB9CBA85,0,500000,161053,2022-06-07T19:34:40Z,/osmosis.gamm.v1beta1.MsgJoinPool,498,osmo1zulgguv8hfwvwd5kqd6res3a4zuv3jsgz2yhn7,127557215515787644,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,57403,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,141700
4708886,99A912D10499DCF455AAEF263176E4A59F5B9DB012B61A1AEA7DDFC7850268C6,0,160000,97759,2022-06-07T19:34:54Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1jvgc27k2pyukc745nrm92qj79xw0fr6xmg8uds,30068128572737879,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,849,uosmo,226776
4708888,136D11D57935E640FD5B75A73E29F2F508B7A6CDF987B5A37DC8B4B9D843EA26,0,900000,465634,2022-06-07T19:35:06Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo12q9a064xf5ueusfe269qdpfqxnzay7nt3yfxzt,134703147359147022816,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,44111583142,uosmo,2250596
4708888,7F760F0C8C554C3C43C965BFEF9E6F299ED6F4C2AD37E7BC6765E32B773187C0,0,250000,116588,2022-06-07T19:35:06Z,/osmosis.gamm.v1beta1.MsgJoinPool,629,osmo19u2arshl4cwma9t0exer93qvpjet5adlthuwp9,421919566077871,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,37465244961106077244,uosmo,293499
4708888,06684E94636FEF2D7ABD4745E42E081AEC60A7C6AD569B18C0BCC3CD53502AEB,0,603390,551912,2022-06-07T19:35:06Z,/osmosis.gamm.v1beta1.MsgJoinPool,719,osmo1c77nzlhwsqyejev4cezpx83yj6u88fvtxucmkd,40067598475286663250,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,1844968,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1032525
4708889,0F1FD658B57FA8CA9C46DFA6A7429E350DDEA32E2F279662E89E54DE6FB6E105,0,250000,97228,2022-06-07T19:35:13Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,33903453871352,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,7129335,uosmo,200427
4708889,0F1FD658B57FA8CA9C46DFA6A7429E350DDEA32E2F279662E89E54DE6FB6E105,0,250000,97228,2022-06-07T19:35:13Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,33903453871352,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,7129335,uosmo,200427
4708902,4CF00C4AFF5C68D32DE4B525F23DF64824599CBC8B71F500733C19540002231F,0,744506,680242,2022-06-07T19:36:33Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,107236221234331,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,22549998,uosmo,633952
4708904,416D71B0F4ADC4F6BFF65BA5423DE52134E60DA980B40E6F615B77DE0D4C0892,0,300000,201472,2022-06-07T19:36:45Z,/osmosis.gamm.v1beta1.MsgJoinPool,605,osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,1188802564084183154718,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,6720925241,uosmo,274953
4708904,416D71B0F4ADC4F6BFF65BA5423DE52134E60DA980B40E6F615B77DE0D4C0892,0,300000,201472,2022-06-07T19:36:45Z,/osmosis.gamm.v1beta1.MsgJoinPool,605,osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,1188802564084183154718,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,6720925241,uosmo,274953
4708904,416D71B0F4ADC4F6BFF65BA5423DE52134E60DA980B40E6F615B77DE0D4C0892,0,300000,201472,2022-06-07T19:36:45Z,/osmosis.gamm.v1beta1.MsgJoinPool,605,osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,1188802564084183154718,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,6720925241,uosmo,274953
4708913,8E9109A69C35A4C0AFD143D2C53C2939DF5DE34D380B0159339A7BC758721171,0,450000,401900,2022-06-07T19:37:41Z,/osmosis.gamm.v1beta1.MsgJoinPool,1,osmo17g4wqps05ah36kp3u7pqpcphe0klfu6v8dftev,1043508782308942706,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,14477,uosmo,113441
4708914,BACEB89EC3193E5A598E0CC4F4700CECB96C139C644C82276D98DA3DEF06BE3E,0,800000,305101,2022-06-07T19:37:47Z,/osmosis.gamm.v1beta1.MsgExitPool,678,osmo1tepmnj43qy30t3aa0e9vfgllw6xjer382d55hy,1327624038396541662090,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,6563001735,uosmo,5799579858
4708914,BACEB89EC3193E5A598E0CC4F4700CECB96C139C644C82276D98DA3DEF06BE3E,0,800000,305101,2022-06-07T19:37:47Z,/osmosis.gamm.v1beta1.MsgExitPool,678,osmo1tepmnj43qy30t3aa0e9vfgllw6xjer382d55hy,1327624038396541662090,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,6563001735,uosmo,5799579858
4708917,63B4A98EFE912DEFA0710FFC5666E00D555C49D0F323F647DDCBD9573895221C,0,250000,104117,2022-06-07T19:38:06Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1rfz9mnsrscmxl2x0nw4q98d8sf6s6yv4xdwsp6,4593670854164479613,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,129838,uosmo,34646119
4708918,BC36CEF21D033B0F6C70CEA5F2B0955B21922366AF36C06F22B1DD47EA13428D,0,250000,233495,2022-06-07T19:38:12Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1uhryuw296lqgaz3j22mhc8aym0vegrev7hg2w7,752780463110065808,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,21276,uosmo,5677577
4708924,0001ADDB6D534C5A87C41728A7588ABF53E1051B18662B4F988B6E520C5F5427,0,140000,138172,2022-06-07T19:38:49Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1zulgguv8hfwvwd5kqd6res3a4zuv3jsgz2yhn7,66535116568891,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,13991248,uosmo,393337
4708927,62465E2188A6085B7602117BCD2A85185EFB0918FD1CD48E9A1B9E66C773E50B,0,240000,136709,2022-06-07T19:39:08Z,/osmosis.gamm.v1beta1.MsgJoinPool,1,osmo1pnts64ltkmgkmstx85vzk7m6fjgx9j46t4sy67,11730772208996366759,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,162739,uosmo,1275364
4708927,9F5D93707E965BE980B40CF62084FB58D4BFA9E66764CE9A659FFBBEDECB3E76,0,500000,156225,2022-06-07T19:39:08Z,/osmosis.gamm.v1beta1.MsgExitPool,629,osmo19yjgge664j2csetcnxxjn3hcwf642eadya26dt,94810769441643999,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,8006545982451645058601,uosmo,62749472
4708927,DA0AD0720A9359E0E7DFD21D3D6395824E714821BA9EBB6EA08DB86381881F92,0,250000,98440,2022-06-07T19:39:08Z,/osmosis.gamm.v1beta1.MsgExitPool,678,osmo1eqdj7jsa0ypvxdvwert6s2sf8qqux6vs2hady4,8030798808267325304,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,39692196,uosmo,35088269
4708928,0C6FEC721E22F453F75A9DF74C33C7133A7B1A4F92EC768D39AC478FC24C256D,0,500000,156619,2022-06-07T19:39:14Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1hg83gzcv2k4pxvnumx6vzlerjh4mkda4xgtcph,24856787976457110468,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,129154508,uosmo,114174350
4708930,8B3E27CC98BDC2F4BD44B9A9145F9C6E9875C6868D95B2FE6CFB9FFA2ABE3BD5,0,500000,163221,2022-06-07T19:39:26Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo168urdlhz0u7epctn88c6x4zzt9pevsdyrs0lcc,2545341021486299,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,193158,uosmo,55756
4708935,FAB1821F53A797E727B257B35EDC997771ADE3BCDBB31CE77617CC8255F7EA50,0,893624,450211,2022-06-07T19:39:57Z,/osmosis.gamm.v1beta1.MsgExitPool,497,osmo1ppetwac9lsc20wjn94fvr36kdcuxqkp07nm5x0,3832748126972415402,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,3575608,uosmo,11286019
4708940,DEADF09077AD1845F2134A61968A088DB81A06F81D6EB7722111C0EDF457E052,0,130000,97596,2022-06-07T19:40:27Z,/osmosis.gamm.v1beta1.MsgJoinPool,648,osmo1cv9jnq4qkcq3lk6szj2nxpwq6ew8dusa34r94k,1355791041688758316179,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,4352276592727827700,uosmo,808851
4708949,3447107F8CC0CA8B419891B9CBDF16D0D5CC885CC3D3CB0473F71A0EBC3883E3,0,240000,102350,2022-06-07T19:41:25Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo10fstplp0jlq8jcx9r7jfuu86xtg7ytjueenmk9,17985965980392886219,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1925988148180091688,uosmo,3694781
4708949,3447107F8CC0CA8B419891B9CBDF16D0D5CC885CC3D3CB0473F71A0EBC3883E3,0,240000,102350,2022-06-07T19:41:25Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo10fstplp0jlq8jcx9r7jfuu86xtg7ytjueenmk9,17985965980392886219,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1925988148180091688,uosmo,3694781
4708950,7E9C4F89B0B036B8B017F62C9C46D037B20C61E662FB800B335E3B5DC8C077F6,0,558804,511412,2022-06-07T19:41:31Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,274336058298085,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,20817,uosmo,6009
4708950,E45298D999B81629C80112CEC485B6E21FE363ABF85F1B60D5CDAD5715E3D83F,0,778870,392834,2022-06-07T19:41:31Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo19xt0hs86cyduh4crdaejvg76rqqe78sk4304j7,233437329349914204,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6596,uosmo,1760643
4708952,75534FF0C58F2E52FA0594746150FA973FA376F806743763B2860ED5067A92B4,0,300000,224020,2022-06-07T19:41:43Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1jdg2z93syecmshvs5m4zelnkpkwfr63k5n5x73,1060785791868192374,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,29981,uosmo,8000713
4708957,BD687F218702942821BCEF24CEC3A2C0462DF46E3CB7FDC94E0B59951579DD98,0,821130,413832,2022-06-07T19:42:14Z,/osmosis.gamm.v1beta1.MsgExitPool,562,osmo1gmsxq4f2wjn80f2ywmz37zejkkru6zwsyjp3hu,2067788742873947929134,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,18080113980,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,116335907
4708957,BD687F218702942821BCEF24CEC3A2C0462DF46E3CB7FDC94E0B59951579DD98,0,821130,413832,2022-06-07T19:42:14Z,/osmosis.gamm.v1beta1.MsgExitPool,562,osmo1gmsxq4f2wjn80f2ywmz37zejkkru6zwsyjp3hu,2067788742873947929134,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,18080113980,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,116335907
4708958,21999FAA16EE03364D506754EA4086A96CB9B4ED89F96BF84564405D22C533E3,0,500000,155539,2022-06-07T19:42:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,602,osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,795044640095578,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,364394609,uosmo,12598
4708966,4A28E8E666796E463553542795F8317251D0B6EAD2040F00F35B3FABD2C50526,0,460501,301612,2022-06-07T19:43:09Z,/osmosis.gamm.v1beta1.MsgJoinPool,641,osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,24135918849033542443,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,14703110,uosmo,391150
