block,code,msg_type,sender,pool_id,share_in,denom_1,amount_1,denom_2,amount_2,denom_3,amount_3,denom_4,amount_4
4707413,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1qurmjyezm4yy3tuhwgelpjcwrtd40ftcwpl5yd,560,74009650430082729103,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,9709240887,uosmo,77531686
4707424,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo15xd8465ylem38zkerjc8vn04h00n9zwurukg99,497,5709257149050571712,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,5458532,uosmo,17256141
4707426,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ssxqvhz3datp0apqkf4tkyjm95qesd4dx6w7mp,498,12199750010717854934,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5342628,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,13254051
4707429,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ky7wgt03lwp2sa8fcxgmcd5j49ctwxq2tynnyv,629,1114753448896793581,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,96861666090957020888966,uosmo,754252590
4707434,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ky7wgt03lwp2sa8fcxgmcd5j49ctwxq2tynnyv,629,1114753448896793581,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,96861666090957026705938,uosmo,754252590
4707441,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1kw6ktgk0lc9z28yrqgshmlksm8cauemwtl98gl,704,453614046114880281,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3472080506551380,uosmo,5535633
4707470,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo17d6eypvgf9p8cqfvfdpm5wldjlglvhz89ext68,1,191723333654131736677,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2603382,uosmo,20270237
4707505,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1w69hvwaqn23kmyx4vw7lgwgwu0ssyh7wu2hu5y,704,6898407298396358576,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,52802284284706528,uosmo,84183912
4707508,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1jxdx4nszha3hu2q49tylqasuc8tjct5wusueyr,561,10654601568117750937,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,3585459507,uosmo,182185
4707518,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1w69hvwaqn23kmyx4vw7lgwgwu0ssyh7wu2hu5y,678,30747991637649960883,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,154830882,uosmo,138721118
4707532,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ptektdahwjdlh5s58u0p2yxn22jjfqcjc4e4yr,712,10000000000000000000,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,275049,uosmo,73822124
4707558,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1sx2qexffa63d6hda8zt6zfx7gm0hvdkfwq83fe,690,49397834613399964841,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,84094718,uosmo,6348595
4707564,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1usckzz6h4fkcknv4nkr2apqs4c4fwzc58gjek8,605,27516196871722218251638,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,151994867849,uosmo,6199803
4707583,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1usckzz6h4fkcknv4nkr2apqs4c4fwzc58gjek8,704,187887627182611375495,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,1438162872534006355,uosmo,2292831154
4707602,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1pq7mnp9wk5mzeus9gz047ajalzcl2q7pvey5j4,561,1386033123894789846,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,469832505,uosmo,23528
4707606,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1me8923arytjjtketusxcslvcz66fwyzlle6w96,631,3252769492852730328,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,8960,uosmo,119206
4707646,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1wu2rp75wqnh82wu3peh9ftqv36e030vj8lfq9d,9,1107888986421239481334,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,948356636,uosmo,1477446
4707646,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1yllrndphe5zj63vg4nxupqcqqa2n6l567taf2m,560,168222721437941419786,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,22085449729,uosmo,176096921
4707653,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1yllrndphe5zj63vg4nxupqcqqa2n6l567taf2m,560,168222721437941419785,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,22084296446,uosmo,176106135
4707665,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16vypav8wwznpq4x0sgjv8k4l34urv5vg09xhyj,560,10240863236301781833,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,1344024718,uosmo,10723952
4707668,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1nqn4av0qmsqzy72q9d7yrm30khmjrjkg5dfjxt,5,266980089424649714354995,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,7907528570,uosmo,10058553
4707671,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo18vln3u6et46gekr8wr2j9lexnhu52xce3qa05k,1,487754098894285822676,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6614254,uosmo,51637998
4707676,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1vvc7xddzjquz8cpmj8gfdudx9z5eqnn5pnq6s6,497,8287603000889386391,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,7926179,uosmo,25041192
4707707,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1n96h5da774swdtq3mxs60psfvc9vsuna7zxq7h,690,155216249191037625480,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,264246933,uosmo,19947801
4707708,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo10vwjpan37s9rcdrp6sy8jqfskhmw29yew5jp5m,561,110334648069471065096,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,37037032110,uosmo,1891458
4707710,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,5,860299850167698954991282,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,25481356578,uosmo,32411244
4707717,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1hxadwapaz75v9zclps9ad0uhpckxdlwmyh5w0h,560,1979603545232692270,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,259572583,uosmo,2074876
4707762,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1cxzatzvlssxw26q3dpav6efe3rlg6r8zcjlwee,604,2484477170085830,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,510188455,uosmo,14316125
4707780,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16a8ll0ur70j4qx3av8jeg3gc45eazqppjczr7d,678,66889178971187789405,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,337693706,uosmo,300993031
4707781,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16euxkvyt8fqcjtfnpe7rqw8730v5p2t64nsp0t,498,12282202559488841226,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5380034,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,13340497
4707794,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1yeenwv6s757f59076auzyuj70t470lkdgxlzqj,561,6400952933300278238,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,2165716836,uosmo,108869
4707796,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1t2e08me8mw502cgsxfrgk8hp48saqheaw3g9jq,678,25483673306008733799,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,128645638,uosmo,114682393
4707797,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1nygfrjwr5a0vzgdpsnsexkjprcd49vs8md86ck,678,16234612262368446469,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,81954906,uosmo,73059490
4707802,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1z4v55tku262akr660zv0s7e6f4hghya5c2rcla,1,39439372041905503811061,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,534863088,uosmo,4175079643
4707805,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1yeenwv6s757f59076auzyuj70t470lkdgxlzqj,561,6400952933300278238,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,2167548366,uosmo,108777
4707810,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1h28vncwwarq7f9jm0gmzy37evf3lvgt2ylupx2,560,2581371069417118668,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,338475592,uosmo,2705629
4707826,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo10szx4rjj949na2ajsyfclzmje44pwqd3v7k0c0,600,133204046385999,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,210265,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,5656951
4707839,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo19465vhwp242pchpysajlc4gfxyqe24lsr6dc7e,561,11070622093484357322,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,3753102961,uosmo,187920
4707855,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo135xvlsvganznl8hsjnh4vxflqdzyc4zhx6hhg8,678,68408401471539085446,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,345225817,uosmo,307951708
4707868,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1npuc2enzqhakc45wkref9qa82ha5t5083ewcfv,674,2245046898914771736,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,7046821827117718069,uosmo,6292821
4707872,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1npuc2enzqhakc45wkref9qa82ha5t5083ewcfv,678,65761810370576115747,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,331860950,uosmo,296039446
4707885,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo193zm70nnms89ngyrecaah3qpylncjzwmt8lmlj,565,3406458727188147341,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,45515734266,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,293902
4707885,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1zyc38m7japaygy40t986yae9x869cjds4ug486,553,14485564069836186494121942168,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,1774278081360,uosmo,3873728
4707885,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1cc56ryg7v58hvw0etrhhl9ufmksg5jl9t60mjc,1,141550259429820387979,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1919430,uosmo,14986328
4707890,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1s94x2ppjlchahtrsl24eas2emq0u7zcc8wr7lr,1,66822211883407171674,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,906181,uosmo,7074126
4707899,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1cc56ryg7v58hvw0etrhhl9ufmksg5jl9t60mjc,497,4874391525522718113,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,4657687,uosmo,14741095
4707902,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo12u8tq4za4vpk9htygj99ykk5pjrwp8g7a9g30p,498,389362164630379260834,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,170823218,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,422248268
4707910,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lsjl0d36musly00s4d68yqe0ndszx5x9ldd4l6,584,173281548862862095,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,1487206,uosmo,1693424
4707925,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1v8ujerydzj6z0ga7zqf53eh9849l6pq8uu72vr,497,1585389403617457233,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1514911,uosmo,4794506
4707925,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1mt938sajcru8csempfsp02x480zdvh0upgyk8n,561,1227488690146237922,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,415679999,uosmo,20859
4707933,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,8,27901127657442832002659,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7434411,ibc/7C4D60AA95E5A7558B0A364860979CA34B7FF8AAF255B87AF9E879374470CEC0,1819559218
4707937,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,15,3058849714883016430124,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,15237735,uosmo,18214205
4707940,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,5,4719696126648752569290753,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,139838047229,uosmo,177754890
4707944,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,463,2715463944791895601,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,47914852,uosmo,29570901
4707947,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,498,130952614402476190363,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,57400708,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,142141258
4707950,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,497,281242701987289787856,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,268738147,uosmo,850535619
4707951,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1h6f2hlr58xjp9uxn7mev398nzkxqx6f608qu3n,562,3713730666130231656752,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,33636521669,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,212136902
4707953,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo15cza2urz6zpr6tg7zkvt82rv2q0v0cw435jgcx,678,221172775361064932101,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1116639092,uosmo,995171835
4707997,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,600,2351968572984410,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3710083,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,99953238
4708002,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,627,119765189529912142614,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,257119750,uosmo,110905389
4708003,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1qt96seyh5f2lyywrpnwpvjz7c8gplzmtqvj2ht,678,20691450308299715780,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,104481769,uosmo,93087093
4708007,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,604,14993603214504894,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3078196651,uosmo,86415711
4708008,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1d00m4h4q8pfvd9rdp5w34ndwt8flfgzzlemx0m,1,9897769537148412067279,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,134172492,uosmo,1048233536
4708011,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16jexsf558vvdwwl2cfj0mzr4x63xjpac5cs9rv,565,79742555390117103,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1065488018,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6880
4708012,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,604,14993603214504893,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,3078130522,uosmo,86417573
4708017,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,1,890764341976439798241,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,12075444,uosmo,94334257
4708017,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1jg9wr5u9cm04g0sswegskg3tawgylem6sndy5y,13,2326051545082369225,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,72596699,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,473416691
4708033,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1swhkyme264u7r5k7vuy78femtes55dkpqw5z73,722,261870536011032810590,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,27369931253534035886,uosmo,52511929
4708039,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1gw6xkw2pvxtt3ea83gs7gdhv7zvhzmk9yyl3xk,13,14268887529674040075,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,445332284,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,2904141917
4708040,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1nvn4sfc3r2d69c7v0j9v7ak87xepz9q59a6ug0,690,1528018611445107839,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2602531,uosmo,196273
4708041,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo19umgavrn0fj2e4yts3t6s9rp3jzlsptlpwmyqz,1,64976704423242556191,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,880598,uosmo,6883106
4708042,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1u8hhzsg9zsn73w66gu4lx547fa9yf67z64jpnq,674,1232569667022148580964,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,3874170995598623721996,uosmo,3449937747
4708044,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1ylx685geysj7776236nlkcjhkcq0xvrp26y4pa,578,31383388988615269,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,18954158,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,178151440
4708048,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo149knvmjayx979n9ugg8uugpnnw34p2hxkrg06x,651,127068789467674310,ibc/8FEFAE6AECF6E2A255585617F781F35A8D5709A545A804482A261C0C9548A9D3,103639867039,uosmo,4905555
4708049,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1nvn4sfc3r2d69c7v0j9v7ak87xepz9q59a6ug0,600,14090110938986713,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,22198845,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,599539241
4708053,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1xqm7e6mahm7z288cpq53cd68530a2hqkmunzjw,498,68131232105681277211,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,29881954,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,73908320
4708058,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo149knvmjayx979n9ugg8uugpnnw34p2hxkrg06x,649,2988425747282655314,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,381,uosmo,2091789
4708074,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1jg9wr5u9cm04g0sswegskg3tawgylem6sndy5y,678,423332209227477499,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,2138952,uosmo,1903314
4708075,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo16mdmh3lfphnmqzn20c59x75nfhfktfz9wexzep,658,70627089177669950835939,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,380852497456,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,79554783095
4708076,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,577,65646996760478816,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,183552525,uosmo,13706606
4708076,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1mk2m99mjjujrwzskm2nfxty40jvfzhaguwurm3,679,2627933470574049742,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8675495156639824083,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7638895,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,822802660,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,7392266
4708079,0,/osmosis.gamm.v1beta1.MsgExitPool,osmo1yee93psptznflm9x3sw6ccntn3537z8eznxjpq,561,29912998031584072889,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,10046077810,uosmo,512574
